playerID,Sum - W,Sum - L,Sum - GS,Sum - SHO,Sum - SV,Sum - IPouts,Sum - H,Sum - HR,Sum - BB,Sum - R,Sum - ER,ERA<3.5
burnsto02,21,23,33,0,13,1469,439,43,175,209,189,1
burrebr01,18,25,56,0,0,1075,422,45,160,239,229,0
burrira01,108,134,302,10,4,6565,2310,221,764,1133,1015,0
burtoja01,18,19,0,0,10,1083,311,31,136,155,138,1
burtsmo01,10,6,1,0,4,556,178,15,126,107,97,0
burwebi01,9,8,6,0,6,655,253,9,79,129,106,0
busbyst01,70,54,150,7,0,3182,1003,73,433,483,438,0
bushda01,56,69,187,3,0,3433,1199,170,296,657,601,0
bushgu01,176,136,308,16,34,8166,2950,152,859,1369,1166,0
bushjo01,195,183,366,35,20,9262,2992,96,1263,1443,1205,0
busketo01,21,27,0,0,34,1438,479,57,167,218,195,0
butchjo01,36,49,113,6,6,2501,931,79,229,444,409,0
butchma01,95,106,229,14,9,5359,1935,100,583,886,741,0
butlebi02,23,35,86,5,1,1775,555,65,312,304,277,0
buzhajo01,71,96,200,15,7,4472,1425,130,457,675,607,0
byerlbu01,22,22,17,0,14,1475,519,34,167,242,202,0
byrdati01,13,13,0,0,4,1019,308,46,203,182,164,0
byrdha01,46,54,108,8,9,2483,890,71,355,442,400,0
byrdpa01,109,96,256,6,0,5091,1857,247,401,929,831,0
byrneto01,85,69,170,12,12,4086,1138,98,1037,688,622,0
bystrma01,29,26,79,2,0,1305,454,28,158,236,206,0
cabreda01,48,65,155,2,1,2677,884,92,520,548,506,0
cabrefe01,8,7,0,0,1,526,171,32,98,108,102,0
cabrejo01,19,17,11,0,4,813,291,42,94,161,149,0
cadargr01,38,32,35,2,14,2173,716,58,403,351,321,0
cadorle01,68,72,147,10,3,3772,1273,44,289,525,438,1
cahiltr01,65,72,173,2,1,3251,1048,107,427,540,497,0
cainbo01,37,44,89,3,8,1884,618,50,316,338,314,0
cainle01,23,19,64,1,0,1119,331,32,225,190,165,0
cainma01,97,99,291,6,0,5616,1589,177,631,767,722,1
cainsu01,53,60,137,2,1,2962,1119,67,569,611,530,0
caldwea01,33,43,49,5,25,1763,656,44,259,347,306,0
caldwmi01,137,130,307,23,18,7226,2581,218,597,1182,1020,0
caldwra02,133,120,260,21,9,6726,2089,59,738,992,802,1
calerki01,14,12,1,0,7,908,236,24,126,110,109,1
calihwi01,24,21,47,0,0,1225,427,11,172,273,188,0
callani01,99,73,177,11,2,4809,1748,33,437,918,603,1
calvepa01,9,22,27,0,5,905,345,22,158,207,178,0
camacer01,10,20,3,0,45,788,268,16,128,129,123,0
camniho01,133,106,236,20,15,6256,1852,41,656,855,637,1
campbbi01,23,25,44,2,4,1223,411,3,93,187,127,1
campbbi02,83,68,9,1,126,3688,1139,82,495,550,484,0
campbmi01,12,19,41,0,0,700,242,44,95,167,152,0
campijo01,9,7,26,0,0,542,188,20,48,93,85,0
campri01,56,49,65,0,57,2827,970,72,336,420,353,1
campsh01,29,33,0,0,12,1777,682,65,176,321,290,0
candejo01,177,122,356,13,29,7577,2399,245,592,1038,935,1
candimi01,26,21,37,5,8,1613,530,18,250,258,234,0
candito01,151,164,410,11,0,8175,2662,250,883,1299,1130,0
cantwbe01,76,108,163,6,21,4602,1640,90,382,778,666,0
capildo01,12,18,31,0,0,877,273,21,173,152,141,0
cappsma01,29,33,0,0,138,1319,439,53,84,188,172,0
caprabu01,31,37,61,5,5,1633,479,60,258,256,234,0
capuach01,76,91,225,3,0,4217,1458,189,448,745,685,0
carawpa01,22,40,62,2,3,1434,542,34,195,328,284,0
cardwdo01,102,138,301,17,7,6368,2009,225,671,1044,924,0
carlete01,100,76,202,16,9,4822,1630,105,561,770,698,0
carloci01,11,18,36,1,0,711,222,19,79,112,98,0
carlsha01,114,120,238,17,19,6006,2256,93,498,1013,883,0
carltst01,329,244,709,55,2,15652,4672,414,1833,2130,1864,1
carlybu01,13,13,27,0,1,877,298,43,107,179,167,0
carmado01,53,54,102,3,11,2765,849,115,378,462,421,0
carmofa01,70,98,217,3,1,4048,1399,143,504,758,687,0
carpebo01,25,20,54,4,2,1199,411,38,132,187,160,0
carpech01,144,94,332,15,0,6658,2205,220,627,1021,927,0
carpecr01,27,22,13,0,7,1243,398,38,131,194,180,0
carpeda01,11,11,0,0,4,634,210,22,74,92,86,0
carraal01,50,39,64,4,16,2583,887,42,347,426,357,0
carraca01,33,38,84,2,1,1668,538,56,155,262,252,0
carradj01,24,21,24,0,2,1481,526,45,199,269,247,0
carragi01,29,18,18,0,4,1417,487,74,202,260,246,0
carrahe01,44,50,10,0,19,2497,792,69,387,411,369,0
carribi01,63,89,155,4,0,3974,1650,33,400,889,610,0
carrido01,28,32,67,3,3,1698,595,47,267,331,280,0
carrocl02,96,73,28,0,143,4060,1296,67,442,506,442,1
carroow01,64,90,153,2,5,3992,1532,61,486,808,655,0
carseki01,116,138,256,4,3,6666,2780,80,796,1722,1223,0
cartear01,13,11,24,4,3,586,197,3,53,75,59,1
cartela02,13,12,0,0,29,761,245,38,73,119,117,0
cartepa01,20,26,43,0,7,1440,510,10,142,233,177,1
carutbo01,218,99,310,24,3,8486,2678,59,597,1393,891,1
carych01,14,26,47,0,3,1231,390,50,158,206,190,0
casalje01,17,24,49,3,1,1111,376,51,204,228,209,0
cascajo01,27,48,54,3,8,1622,602,25,267,329,291,0
casech01,23,19,46,6,1,1188,373,2,108,167,129,1
caseyda01,96,90,198,14,0,5041,1664,42,543,943,593,1
caseyhu01,75,42,56,3,55,2819,935,58,321,414,360,1
cashica01,12,13,30,1,1,767,228,8,170,147,105,0
cashnan01,26,42,82,3,0,1783,561,52,195,277,237,0
casiala01,11,13,3,0,2,722,286,30,77,133,122,0
cassijo01,2,21,24,0,0,698,302,6,13,253,105,0
castege01,76,100,127,6,39,4133,1469,121,597,833,695,0
castibo01,38,40,59,1,18,2067,623,67,327,327,302,0
castica02,10,7,6,0,1,632,210,37,82,124,118,0
castifr01,82,104,268,3,2,4786,1660,190,506,878,809,0
castito02,28,23,6,0,22,1580,555,52,179,267,230,0
castlsl01,36,26,79,4,1,1760,644,45,223,323,277,0
castrbi01,31,26,9,0,45,1639,564,36,145,245,202,1
caudibi01,35,52,24,0,106,2001,587,81,288,297,273,0
causere01,39,35,80,3,6,1949,666,18,230,321,259,0
cavetpu01,11,9,22,1,3,679,218,3,67,105,75,1
ceccaar01,9,18,42,3,0,920,309,46,147,198,172,0
cecilbr01,40,35,74,1,11,1858,612,78,220,307,290,0
cerutjo01,49,43,116,2,4,2583,894,119,291,427,377,0
chacigu01,27,17,58,0,1,1110,391,48,138,187,174,0
chacijh01,40,49,113,1,0,2096,643,64,290,323,292,0
chacosh01,45,61,134,0,36,2766,916,137,475,544,511,0
chagnle01,19,16,22,1,3,1180,443,34,104,218,197,0
chakabo01,15,25,23,1,10,1261,445,31,225,246,212,0
chalmge01,29,41,77,4,6,1939,645,17,279,339,245,1
chambcl01,48,53,113,7,1,2692,924,70,361,482,428,0
chambel01,159,120,302,16,1,7565,2445,63,1065,1560,999,0
chambjo03,25,21,43,0,7,1606,528,56,215,255,230,0
champbi01,34,50,102,3,2,2413,873,64,354,450,419,0
chancde01,128,115,294,33,23,6442,1864,122,739,832,697,1
chandsp01,109,43,184,26,6,4455,1327,64,463,549,468,1
chaplti01,15,23,43,0,4,1113,428,31,102,208,175,0
chapmar01,19,20,0,0,146,957,169,17,155,81,77,1
chappbi01,7,7,16,1,1,533,167,1,59,86,47,1
charlno01,51,54,37,1,97,2698,798,70,409,419,371,0
chaseke01,53,84,160,4,1,3495,1188,55,694,647,553,0
chatwty01,20,22,61,0,1,1026,379,32,153,181,165,0
chaveje01,24,38,49,0,2,1613,560,72,187,295,272,0
chechch01,33,30,63,6,3,1818,602,10,162,273,170,1
cheevvi01,26,27,56,2,2,1376,526,28,188,277,241,0
chenbr01,82,81,227,1,1,4596,1578,257,546,849,786,0
chenela01,116,100,225,20,19,5644,1605,36,733,784,564,1
cheneto01,19,29,71,8,2,1398,382,53,245,224,195,0
chenwe02,46,32,117,0,0,2120,713,97,172,314,292,0
chesbja01,198,132,332,35,5,8690,2642,39,690,1209,864,1
chesnbo01,24,22,55,1,1,1136,377,35,189,222,196,0
chicoma01,7,15,40,0,0,660,252,36,91,132,121,0
chipmbo01,51,46,87,7,14,2642,889,60,386,438,364,0
choatra01,16,14,0,0,7,1224,350,20,175,198,177,0
chouibo01,11,8,13,0,1,543,197,26,65,105,92,0
chrisja01,27,26,0,0,16,1301,409,37,217,220,207,0
chrisla01,83,71,220,6,4,4208,1401,100,395,648,591,0
chrisru01,54,64,97,3,35,2999,931,38,399,441,374,1
chulkvi01,8,15,0,0,2,856,292,31,112,151,143,0
churcbu01,36,37,95,7,4,2140,738,84,277,367,325,0
cicotal01,10,13,16,0,4,780,280,30,119,142,126,0
cicoted01,208,149,361,35,25,9670,2897,32,827,1149,853,1
cingrto01,9,15,30,0,0,619,169,30,105,92,88,0
ciscoga01,25,56,78,3,2,1977,681,68,281,370,334,0
cishest01,17,20,0,0,95,939,266,14,119,115,98,1
clancji01,140,167,381,11,10,7552,2513,244,947,1304,1182,0
clarkbr01,20,23,37,1,4,1549,536,38,261,273,238,0
clarkda01,44,51,92,2,3,2551,1063,24,191,608,393,0
clarkda02,39,39,81,2,0,2114,873,26,325,566,384,0
clarkjo01,328,178,518,37,5,13609,4295,161,1191,2376,1417,1
clarkma01,74,71,197,3,0,3739,1364,154,367,687,638,0
clarkri01,19,32,70,2,2,1295,371,37,213,200,162,1
clarkte01,10,23,27,1,1,697,299,21,89,152,143,0
clarkwa01,18,16,37,4,1,1124,340,12,132,183,132,1
clarkwa02,111,97,206,14,16,5242,1897,86,383,836,711,0
claryma01,5,14,32,1,0,675,251,17,74,132,112,0
clausbr01,16,27,58,0,0,948,359,48,121,197,177,0
clausfr01,16,22,41,2,1,973,315,7,157,209,129,0
clayke01,10,24,36,0,3,1061,389,35,141,208,184,0
clearma01,71,49,1,0,83,2413,674,60,554,397,344,0
clemema01,87,86,236,3,0,4238,1326,144,650,762,702,0
clemepa01,17,11,2,0,12,1081,362,17,160,163,151,0
clemero02,354,184,707,46,0,14750,4185,363,1580,1885,1707,1
clevere01,105,106,203,12,25,5427,1843,152,543,919,807,0
clevete01,36,37,40,2,30,2084,706,62,298,370,323,0
clibust02,13,5,1,0,6,555,173,16,59,73,64,1
clippty01,42,29,8,0,53,1686,382,65,230,193,180,1
clonito01,113,97,247,13,6,5303,1643,180,798,898,799,0
clontbr01,22,8,0,0,8,833,276,30,120,147,134,0
cloudke01,16,16,45,0,1,836,334,47,152,215,203,0
clydeda01,18,33,73,0,0,1249,457,33,180,243,214,0
coaklan01,58,59,124,11,3,3217,1021,9,314,436,280,1
coateji01,43,22,46,4,15,2050,650,65,286,336,304,0
cobbal01,35,23,81,1,0,1496,441,38,153,190,178,1
cobbge01,10,37,47,0,0,1183,495,21,140,333,213,0
cocanja01,16,25,47,1,0,1097,371,21,201,208,162,0
codirch01,38,47,108,2,3,2011,711,76,261,413,363,0
coffeto01,25,18,0,0,11,1316,483,49,138,220,200,0
coffmdi01,72,95,132,8,38,4381,1782,92,463,894,755,0
coffmsl01,15,12,16,0,3,941,400,23,132,229,195,0
coggida01,10,12,29,0,0,597,199,13,102,108,100,0
cokeph01,22,27,15,0,8,1233,435,32,152,216,192,0
colbevi01,9,14,21,1,4,745,251,23,125,138,126,0
colboji01,83,88,204,8,7,4792,1619,153,475,750,675,0
colcoto01,14,11,30,0,2,928,375,8,164,259,195,0
colebe01,28,32,46,4,10,1817,735,26,230,393,314,0
coleda01,6,18,27,1,0,712,221,16,199,151,130,0
colege01,40,20,73,0,0,1390,419,29,112,172,158,1
coleki01,56,27,85,9,2,2192,657,13,331,309,253,1
colemca01,8,13,26,0,0,533,211,18,89,117,113,0
colemjo01,23,72,93,4,0,2528,1182,30,102,772,438,0
colemjo04,52,76,140,11,6,3402,1172,92,566,616,552,0
colemjo05,142,135,340,18,7,7708,2416,234,1003,1202,1055,0
colemlo01,6,4,0,0,2,532,144,26,78,66,63,1
colemri01,7,25,33,1,5,742,287,21,124,144,126,0
collaal01,5,13,14,2,0,515,158,4,74,83,63,1
colliph01,80,85,141,4,24,3973,1541,125,497,784,686,0
collira01,84,62,151,19,4,4008,1246,15,269,494,373,1
colliri01,108,82,219,15,5,5137,1795,73,674,929,760,0
colliti01,12,17,0,0,0,633,174,18,121,92,83,0
collmjo01,35,33,75,2,2,1911,600,74,146,262,247,1
colluja01,32,28,37,2,12,1392,480,44,173,247,214,0
colomje01,19,27,0,0,6,1279,418,49,224,242,222,0
colonba01,218,154,467,13,0,8942,3029,355,856,1429,1314,0
colonro01,8,10,8,0,1,562,213,30,70,112,108,0
combspa01,17,17,54,3,0,915,299,21,147,157,143,0
comerst01,44,37,83,3,13,2105,762,57,252,366,322,0
comstra01,11,14,22,0,4,609,222,5,39,116,84,0
condrcl01,18,12,9,0,4,751,281,25,87,123,114,0
coneda01,194,126,419,22,1,8696,2504,258,1137,1222,1115,1
conlege01,91,96,214,13,9,4766,1606,162,511,767,674,0
conlesn01,7,10,17,2,2,674,226,9,84,107,84,1
connasa01,49,60,67,2,31,2983,1104,32,449,578,475,0
conroti01,18,32,71,1,0,1400,438,47,284,279,244,0
consusa01,51,32,71,5,26,2428,811,43,246,346,303,1
contrjo01,78,67,175,3,9,3519,1176,131,427,660,595,0
conwadi01,15,24,41,0,0,1056,404,18,137,283,187,0
conwaji01,22,29,52,0,0,1358,485,16,107,332,183,0
conwape01,61,61,123,5,0,3120,1058,32,250,694,415,0
cookaa01,76,79,224,3,0,4219,1636,126,429,776,719,0
cookde01,64,46,71,3,9,3035,950,130,390,486,440,0
cookest01,26,36,88,1,1,1649,585,61,191,292,263,0
cookry01,13,12,0,0,17,621,167,13,89,84,79,1
coombda01,19,27,42,1,2,1179,433,26,162,209,178,0
coombja01,158,110,270,35,8,6960,2034,38,841,925,717,1
coonejo01,34,44,76,7,6,2386,858,41,223,409,329,0
coopebr01,5,14,26,1,0,503,182,32,74,118,108,0
coopemo01,128,75,239,33,14,5522,1666,85,571,703,607,1
coopewi01,216,178,408,35,14,10440,3415,103,853,1406,1119,1
coppiro01,17,11,32,0,0,725,247,48,140,153,147,0
corbedo01,24,30,1,0,66,1659,497,49,200,226,204,1
corbejo01,32,18,57,1,1,1445,497,7,192,287,183,1
corbipa01,26,21,65,0,1,1201,397,42,96,171,167,0
corbira01,36,38,63,3,17,1957,638,59,261,325,278,0
corcola01,177,89,268,22,2,7177,2147,69,496,1234,626,1
cordech01,20,15,0,0,128,991,277,40,122,120,106,1
cordefr01,47,53,0,0,329,2474,751,64,375,342,310,1
cordofr01,42,47,112,4,12,2261,755,75,235,366,332,0
coreyfr01,27,46,74,3,2,1969,764,19,98,456,242,1
corkimi01,19,28,44,1,9,1378,458,46,248,257,224,0
cormila01,24,28,24,0,3,1406,537,65,227,286,264,0
cormirh01,71,64,108,1,2,3665,1248,121,317,604,547,0
cornena01,12,29,56,0,0,939,404,38,115,207,188,0
cornere01,8,17,33,0,0,633,226,30,85,125,115,0
corpama01,13,20,0,0,34,1123,392,38,112,177,172,0
correed01,16,19,48,2,0,848,261,34,189,174,162,0
correke01,76,98,221,1,0,4286,1569,179,474,789,734,0
corrifr01,70,67,140,10,7,3648,1100,7,375,508,378,1
corsiji01,22,24,1,0,7,1444,450,33,191,197,174,1
corwial01,18,10,22,2,5,868,289,36,156,145,128,0
cosarja01,16,17,53,0,0,930,282,22,141,130,122,0
cosgrmi01,12,11,20,1,8,824,271,13,145,132,123,0
cottsne01,21,24,5,0,4,1330,405,58,194,208,195,0
couchjo01,29,34,62,3,6,1929,785,41,171,421,331,0
coumbfr01,38,38,70,4,13,2284,773,10,217,334,237,1
courtha01,22,27,53,2,1,1331,518,18,213,296,242,0
covelha01,81,55,151,13,9,3744,1070,13,376,486,332,1
covelst01,215,142,385,38,21,9246,3055,66,802,1237,990,1
cowlejo01,33,25,76,1,0,1408,414,69,232,243,219,0
coxca01,39,42,59,0,20,2286,772,66,234,377,313,0
coxda01,74,75,174,5,8,3894,1292,102,432,602,525,0
crabtti01,21,22,0,0,9,1182,434,29,150,210,184,0
craigro01,74,98,186,7,19,4609,1528,186,522,763,653,0
crainje01,45,30,0,0,4,1596,449,44,206,205,180,1
cranddo01,102,62,134,9,25,4640,1538,52,379,669,502,1
craneed01,72,96,177,7,2,4651,1525,51,887,1190,688,0
crawfji01,15,28,14,0,13,1294,477,27,182,252,211,0
crawfst01,30,23,16,0,19,1688,643,54,186,298,261,0
creekdo01,7,14,3,0,1,868,263,49,199,188,171,0
creelke01,5,14,24,0,0,608,244,34,88,134,126,0
crewsti01,11,13,4,0,15,1271,444,34,110,181,162,1
crimch01,47,43,6,0,45,2089,731,71,209,334,296,0
cronera01,30,30,61,1,4,1638,554,60,173,275,235,0
cronija01,43,57,102,6,3,2770,973,28,235,501,349,1
crothdo01,8,13,21,1,0,537,218,4,55,150,92,0
crowaa01,20,11,0,0,6,701,210,28,99,98,89,1
crowdal01,167,115,292,16,22,7033,2453,136,800,1204,1072,0
crowebi01,19,45,64,1,0,1647,765,18,205,512,314,0
crutcdi01,7,9,19,1,2,607,219,5,82,101,82,0
cruzju02,38,36,38,0,6,1965,576,67,346,332,295,0
cruzne01,15,23,18,0,2,1045,369,59,109,205,195,0
cruzvi01,18,23,0,0,37,813,218,28,131,104,93,1
cuccuco01,3,5,9,0,5,510,188,7,81,113,86,0
cuellmi01,185,130,379,36,11,8424,2538,222,822,1130,979,1
cuetojo01,96,70,226,6,0,4261,1268,145,410,570,520,1
culloni01,57,55,121,9,5,3072,973,24,259,424,311,1
culpra01,122,101,268,22,1,5695,1677,188,752,863,755,0
culvege01,48,49,57,2,23,2367,793,42,352,354,317,0
cumbejo01,15,16,36,2,2,1003,312,46,103,161,142,0
cummica01,145,94,241,19,0,6449,2507,12,117,1450,595,1
cummijo01,10,15,16,0,0,649,251,23,106,150,128,0
cunnawi01,13,12,12,0,3,822,312,38,128,177,160,0
cunnibe01,142,167,310,4,2,8180,3063,61,1064,1938,1279,0
cunnibr01,13,24,33,1,2,1146,428,22,146,220,197,0
cunnige01,16,25,36,0,8,1431,444,2,178,248,166,1
cuppyni01,162,98,262,9,5,6853,2520,62,609,1346,884,1
curricl01,15,23,38,4,2,1114,385,9,121,209,140,1
curticl01,28,61,94,5,6,2234,707,22,317,393,274,1
curtija01,14,19,35,0,1,837,328,33,89,174,150,0
curtijo01,89,97,199,14,11,4923,1695,140,669,810,722,0
cushmed01,62,80,144,4,1,3677,1264,23,359,847,525,0
cvengmi01,25,40,61,0,6,1654,587,24,285,315,281,0
daalom01,68,78,164,2,1,3596,1250,140,441,651,606,0
dacqujo01,34,51,92,2,15,2339,708,52,544,442,395,0
dailebi01,10,7,0,0,22,557,162,12,59,64,57,1
dailyed01,66,70,139,6,1,3713,1217,39,380,780,466,1
dailyhu01,73,87,163,10,1,4245,1394,30,369,826,459,1
dalcabr01,51,49,83,2,19,2794,894,48,391,442,380,0
dalege01,21,28,45,4,3,1328,425,13,207,229,177,0
daleybi01,29,16,43,2,4,1229,399,14,291,283,159,1
daleybu01,60,64,116,3,10,2902,998,100,351,502,433,0
damicje01,45,52,131,4,0,2352,832,120,221,448,402,0
dammabi01,24,15,38,4,3,1103,473,5,115,227,166,0
danfoda01,71,66,109,2,23,3558,1235,45,455,618,512,0
daniebe02,45,76,139,5,5,2991,1004,99,383,553,492,0
danksjo01,79,100,243,3,0,4443,1505,192,480,763,713,0
darcypa01,14,8,28,0,3,560,192,8,89,88,86,0
darenvi01,8,17,0,0,2,909,328,34,126,176,167,0
darliro01,136,116,364,13,0,7081,2244,239,906,1139,1016,0
darviyu01,39,25,83,1,0,1636,434,53,218,211,198,1
darwida01,171,182,371,9,32,9050,2951,321,874,1431,1286,0
daubda01,45,52,103,0,0,2698,1065,26,327,651,475,0
daussho01,222,182,388,22,40,10172,3407,87,1067,1599,1245,1
davenda01,73,83,186,18,12,4611,1399,22,521,641,501,1
davidte01,11,7,1,0,5,586,189,21,54,88,80,0
daviege01,18,24,42,1,0,1107,364,8,127,216,136,1
davieky01,43,65,144,0,0,2311,879,99,367,512,477,0
daviscu01,158,131,281,24,33,6975,2459,142,479,1033,884,1
davisda01,16,21,39,2,0,971,356,5,71,207,136,0
davisdi01,75,71,165,10,2,3956,1311,63,688,722,581,0
davisdo02,92,108,286,3,0,5147,1813,180,783,921,846,0
davisge02,7,10,22,1,0,573,195,7,78,118,95,0
davisja02,22,26,56,0,1,1383,523,50,178,286,247,0
davisji01,24,26,39,1,10,1219,383,42,179,209,181,0
davisjo03,8,14,41,0,0,743,263,26,111,145,135,0
davisma01,51,84,85,2,96,3435,1068,129,534,582,530,0
davispe01,27,33,58,2,11,1626,627,26,138,277,233,0
davisro02,47,53,0,0,130,2240,735,82,300,361,336,0
davisst02,113,96,239,5,11,5342,1792,136,687,866,796,0
daviswa01,53,36,88,1,20,2200,676,72,268,317,296,0
dawlebi01,27,30,0,0,25,1412,420,49,166,192,179,1
dawsojo01,11,17,18,0,3,715,233,10,112,127,110,0
dayleke01,33,45,33,0,39,1721,564,42,225,273,232,0
dayza01,21,27,60,2,1,1118,389,35,172,207,193,0
deaglre01,17,15,34,2,0,808,255,0,56,147,82,1
deanch01,30,46,68,1,9,2057,781,52,323,456,387,0
deandi01,150,83,230,26,30,5902,1919,95,453,774,661,1
deando01,4,26,30,0,0,788,397,1,24,268,109,0
deanpa01,50,34,87,8,8,2362,825,53,179,364,325,0
deanwa01,24,36,60,2,1,1457,559,31,188,318,263,0
decatar01,23,34,36,0,7,1615,653,42,145,326,270,0
deckejo01,36,44,105,4,0,2130,702,58,377,363,329,0
dedmoje01,20,16,3,0,12,1182,387,30,186,206,168,0
dedunsa01,16,20,44,0,1,943,303,30,153,159,153,0
defraju01,7,6,0,0,0,582,190,16,77,99,88,0
degroja01,23,14,52,0,0,994,266,23,81,103,96,1
dejeami01,30,33,1,0,52,1870,649,59,292,327,298,0
dejesjo01,20,19,57,1,1,1047,284,20,227,165,149,0
delabst01,15,9,0,0,2,560,148,25,92,89,82,0
delacto01,9,9,20,0,1,574,170,9,45,73,69,1
delanar01,13,22,31,1,2,862,319,17,97,163,136,0
delarjo01,93,75,217,0,0,3844,1256,142,577,696,648,0
delarru01,22,24,60,0,0,1089,378,52,133,189,182,0
delcama01,11,8,0,0,3,878,268,24,135,138,129,0
deleojo01,86,119,264,7,6,5692,1556,153,841,877,793,0
deleolu01,17,19,1,0,32,1003,284,39,77,131,116,1
delgara01,22,25,48,1,1,1181,368,50,147,191,179,0
dellwh01,19,23,44,6,3,1291,367,10,171,170,122,1
delocik01,84,75,147,6,31,3714,1236,141,530,629,555,0
delosva01,9,13,4,0,1,768,225,37,127,137,130,0
delucri01,38,51,49,0,7,1872,590,91,299,347,320,0
demaral01,80,72,173,15,9,4272,1350,34,337,556,439,1
demerla01,29,23,46,1,7,1336,413,40,199,202,184,0
dempsry01,132,133,351,3,87,7161,2347,267,1071,1250,1154,0
dennyjo01,123,108,322,18,0,6446,2093,137,778,967,856,0
derbyge01,48,56,107,12,1,2893,1064,14,182,639,322,1
derripa01,223,212,445,32,29,10935,3912,158,761,1652,1401,1
desclan01,11,15,36,0,0,653,234,21,60,116,106,0
deshaji01,84,95,253,6,0,4575,1434,179,575,743,702,0
deshoji01,47,44,100,2,9,2618,968,59,432,560,493,0
despaod01,9,16,34,0,0,666,227,23,64,126,117,0
desseel01,52,64,140,1,5,3523,1300,145,348,628,579,0
dettoto01,8,11,15,0,0,539,196,16,78,123,104,0
detwiro01,21,37,76,0,1,1588,575,50,190,288,247,0
devinad01,26,22,12,0,31,1162,455,34,135,200,181,0
devliji01,72,76,153,9,0,4215,1437,7,89,776,320,1
devliji02,10,9,21,0,1,511,161,3,58,116,64,1
deweyma01,12,7,0,0,8,747,243,18,102,105,101,0
diamosc01,19,27,58,1,0,1029,398,41,84,189,169,0
diazca01,13,6,0,0,4,774,249,17,97,107,92,1
dibblro01,27,25,0,0,89,1431,332,27,238,169,158,1
dickele01,19,27,55,4,1,1289,443,20,218,249,191,0
dickera01,100,93,240,6,2,5142,1671,210,533,819,756,0
dickmem01,22,15,24,1,8,1049,403,38,153,243,207,0
dicksja01,26,25,63,1,0,1191,474,60,122,242,220,0
dicksmu01,172,181,338,27,23,9157,3029,302,1058,1431,1240,0
dickswa01,26,50,79,4,2,2100,759,17,222,381,280,0
diekmja01,9,11,0,0,0,585,178,11,102,96,79,0
dierkla01,139,123,329,25,1,7001,2130,184,711,948,857,1
dietrbi01,108,128,253,17,11,6011,2117,128,890,1146,997,0
dietzdu01,14,16,21,1,6,885,303,18,113,141,127,0
dinarle01,10,18,34,0,0,771,316,26,115,180,153,0
dinnebi01,170,177,352,23,7,9224,2957,78,829,1411,1029,1
dipinfr01,35,38,6,0,56,2100,673,53,269,332,298,0
dipotje01,27,24,0,0,49,1486,527,33,221,257,223,0
ditmaar01,72,77,156,5,14,3804,1237,138,461,649,561,0
dixonke01,26,28,68,1,6,1447,480,85,178,266,250,0
dixonso01,11,18,12,0,9,789,296,25,75,141,122,0
dixonto01,9,14,24,2,1,599,225,11,63,109,96,0
doakbi01,169,157,368,34,16,8348,2676,71,851,1184,920,1
dobsoch01,74,69,190,11,0,3775,1174,125,476,581,528,0
dobsojo01,137,103,273,22,18,6510,2048,137,851,981,874,0
dobsopa01,122,129,279,14,19,6361,2043,197,665,939,833,0
dohened01,75,83,168,6,2,4178,1412,13,665,931,580,0
doherjo02,32,31,61,2,9,1564,613,47,140,316,282,0
dohmasc01,9,8,0,0,1,518,180,28,96,105,102,0
dolanco01,12,13,26,3,1,766,289,15,101,197,126,0
dolanjo01,15,16,33,0,1,860,314,12,122,204,137,0
donahre01,164,175,340,25,3,8899,3376,61,689,1638,1191,0
donalat01,65,33,115,6,1,2797,907,66,369,433,365,0
donnebl01,27,36,75,7,12,2075,659,52,306,321,268,1
donnebr01,32,10,0,0,6,1156,326,35,154,153,138,1
donneed01,8,12,22,1,0,663,258,10,81,142,99,0
donohpe01,134,118,270,16,12,6337,2439,68,422,1082,909,0
donovbi01,186,139,327,35,8,8894,2631,30,1059,1212,886,1
donovdi01,122,99,273,25,5,6052,1988,198,495,909,822,0
doolise01,10,10,0,0,29,578,143,13,37,67,65,1
dopsojo01,30,47,119,1,1,2176,752,74,264,391,344,0
dorisha01,45,43,40,2,44,2503,850,57,301,406,355,0
dornegu01,36,69,106,8,1,2731,842,18,330,472,341,1
doteloc01,59,50,34,0,109,2853,765,117,412,431,399,0
dotsori01,111,113,295,11,0,5572,1884,194,740,964,872,0
doubrfe01,31,26,85,0,4,1541,540,63,219,306,279,0
douglph01,94,93,200,20,8,5125,1626,52,411,730,532,1
douglse01,7,13,31,0,0,623,222,34,113,149,141,0
dowlipe01,39,65,102,2,1,2722,984,13,339,574,390,0
downial01,123,107,317,24,3,6805,1946,177,933,938,811,1
downske01,57,53,135,6,1,2891,912,73,373,454,413,0
downssc01,38,40,50,1,27,2254,729,67,279,333,297,0
doyleca01,6,15,21,1,2,668,277,18,155,195,172,0
doylesl01,22,21,50,7,1,1309,383,7,147,206,138,1
drabedo01,155,134,387,21,0,7605,2448,246,704,1141,1052,0
drabeky01,8,15,30,0,0,533,187,24,113,109,104,0
drabomo01,88,105,154,6,55,4923,1441,182,702,758,676,0
dragodi01,108,117,189,10,58,5625,1901,157,558,827,755,0
draveda01,64,57,146,9,10,3188,968,97,315,421,370,1
dreifda01,48,60,113,3,11,2618,826,90,389,465,423,0
dresery01,34,39,96,0,0,1697,673,49,213,363,334,0
dressro01,11,23,48,0,0,1171,449,33,98,210,181,0
