,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
192,1.1374088764190673,0.383797095441657,0.0020991802215576173,0.0003891584173535203,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.7312249915925836,0.7639127163765553,0.7624331863001865,0.7685022461814915,0.7435870020964359,0.7539201089210897,0.01419740448048946,325,0.7621928319153656,0.7450530881027861,0.7659888449849858,0.7873451479383097,0.7462279634270718,0.7613615752737037,0.015441772063663
193,1.0327948093414308,0.14728366680919572,0.0025184154510498047,0.0003168616822106538,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.7996991850142239,0.8092815091827835,0.8100129343221313,0.7828743635819108,0.7727071877807727,0.794947231504972,0.014792424623448255,291,0.8182312147681154,0.8046722523059902,0.8062469900437054,0.8110631933891002,0.8065487057169822,0.8093524712447786,0.00492276793579264
194,1.1110732555389404,0.18725159063032978,0.0023168087005615234,0.0004094874903815236,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.8392170883086046,0.8228051260293747,0.8312989413613432,0.8182760107816712,0.8399649595687332,0.8303147155606339,0.008653236754672331,250,0.8546504997353276,0.8499233549895554,0.8191621641392678,0.8542510716990073,0.8504945986843699,0.8456963378495056,0.013403834091334166
195,1.5319400787353517,0.38246244516905675,0.002330303192138672,0.0002655615687015617,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.829958744996731,0.8378702278397199,0.8441390253540282,0.7871494159928123,0.7935395627433363,0.8185838100505265,0.02352078527145505,268,0.8439116942971346,0.8393543778895417,0.839436316204726,0.8525759503418161,0.7951960282360173,0.8340948733938471,0.020036136011012274
196,0.948239517211914,0.2770339531373915,0.002525806427001953,2.0590864299465305e-05,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.8195857368186631,0.7977750367604319,0.7685515130629761,0.8117479484875713,0.8453897873614854,0.8085897046107109,0.025301910302861136,281,0.8495297423011148,0.8075377873032755,0.7888896800374553,0.8479737514932457,0.8445132694604791,0.827688846119114,0.024831447049543456
197,1.3398914337158203,0.33913253427716294,0.002713775634765625,0.00039875453113581737,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.861757861322945,0.872634940551276,0.8744192686938862,0.8369056603773585,0.8060585504642109,0.8504106089075426,0.025860265056476504,185,0.8685144628562651,0.8826412111115985,0.8779053789778256,0.8902630040053674,0.8443177914324148,0.8727283696766943,0.01585841870126667
198,1.1106863498687745,0.16420648593814358,0.002714061737060547,0.0002403028227280724,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.843056759146336,0.8557644943346039,0.8847151389003758,0.8401056603773587,0.8659771488469602,0.8579157755106341,0.016278941958901706,139,0.8569392691492406,0.8903069590307812,0.88284490449212,0.879663589141795,0.8579996550651972,0.8735508753758268,0.013581579442965322
199,1.1135472297668456,0.18158780314583933,0.0025091648101806642,2.4725466549920463e-05,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.8547529189304893,0.8561517843888693,0.8745544969168987,0.8518135968852951,0.8747438155136269,0.8623917664534433,0.010090872911058143,115,0.876910145850861,0.8641256808339561,0.8768085834747577,0.8935939210875562,0.8819009556492519,0.8786678573792764,0.009500122632801717
200,1.23205509185791,0.1154516147503588,0.002713775634765625,0.00024060484807034236,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.8769663898351387,0.8882669617198272,0.9012444747700309,0.8360558849955076,0.8851025456723569,0.8775523865444139,0.02213623195200638,40,0.8885210827808745,0.8885578298771337,0.8885147188485649,0.8933658266062624,0.8899769567199212,0.8897872829665513,0.001874896688231491
201,1.1525185108184814,0.49523541405588595,0.0023980140686035156,0.00035498023665460256,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.87713082048305,0.8658288252529132,0.8886918010641524,0.8669411500449237,0.8798459718478586,0.8756836056777272,0.008510413418223076,55,0.8972300749659513,0.8577184977896327,0.8738793834349201,0.9213092646487953,0.8870561166080854,0.8874386674894769,0.021495943936174246
202,1.4212044715881347,0.25964411178719143,0.002503633499145508,1.8375871282764906e-05,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.8583648673785427,0.8712752736031146,0.909039490346355,0.8523104222821205,0.9004734651093141,0.8782739837133869,0.022610666906170925,30,0.8930868366405361,0.8824924191910173,0.8991112017905909,0.8930967505763562,0.8973464264048258,0.8930267269206652,0.005773400971869413
203,1.2637120246887208,0.1642558809719268,0.00261077880859375,0.00021527661514817153,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.8563720285474223,0.8809801316977605,0.9014582067469834,0.855669661575322,0.8941433063791555,0.8777136703663347,0.018893130330538174,38,0.8866306133453979,0.8945449737558625,0.8921195551690907,0.8935299859970323,0.8960518926182597,0.8925754041771284,0.0032380469116070777
204,1.4978092193603516,0.2977612976962408,0.0027027130126953125,0.0003776927168180358,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.8668281361769814,0.8580350726724812,0.9028506014574661,0.8536896076669661,0.8690183587900567,0.8700815447656045,0.017311729809797675,84,0.8945534129708952,0.8809125598153758,0.8947696100671587,0.889341411569854,0.8728842948680333,0.8864922578582635,0.008460781822096116
205,1.6783873558044433,0.3688580546290511,0.0031132221221923826,0.0004907444018259662,0.001,"(50, 50)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.8675943744187016,0.8535848327304058,0.9039216552256499,0.8507811620245582,0.879363372267146,0.8710391484524634,0.019372584774412702,77,0.8962273842129357,0.8858889655396776,0.9155670618853663,0.8953182268867649,0.8914230357356943,0.8968849348520879,0.010026489916778845
206,1.2194064140319825,0.1956294503376179,0.0028219223022460938,0.0002608888915112744,0.001,"(50, 50)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.8744410350518439,0.8788431273643866,0.8875806899530413,0.8480754417490265,0.8680861635220125,0.8714269476358459,0.013265399662838375,73,0.8718106621832934,0.8857037325907712,0.87241733752502,0.9000354154672985,0.8770632070127321,0.881406070955823,0.010557007510520383
207,1.2449392795562744,0.24974772637631149,0.0029020786285400392,0.000196451029643251,0.001,"(50, 50)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.8695788343624545,0.8583437869527967,0.8775019252152657,0.83432458820006,0.8902713686732555,0.8660047570582813,0.01892847503814578,98,0.8863302833652589,0.8660029599395118,0.8563513169034946,0.8907990169661226,0.8848228016095735,0.8768612757567922,0.013310672887301622
208,1.502160406112671,0.20948393034929186,0.0029027462005615234,0.0002008274289955389,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.8689863479215181,0.892389963138567,0.9024980564055909,0.853078167115903,0.8972840071877807,0.882851835441772,0.018768837155750978,4,0.8867276599627066,0.8879188194353064,0.8909292920656032,0.8974127347942686,0.8997842630216961,0.8925545538559161,0.005175998813750523
209,0.5342580795288085,0.11117964384962885,0.0016248226165771484,0.00019071513312335746,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.5937679875012529,0.6223299605496525,0.6271765684301454,0.5981424977538186,0.6238335429769392,0.6130445494637846,0.014116466664314011,360,0.6338067430245006,0.6077384070282567,0.6337788794400776,0.6206442294233946,0.6148913838235086,0.6221719285479476,0.010332056489152797
210,0.773518705368042,0.3304388370465271,0.0013992786407470703,0.0001981906979803727,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.4713011801639386,0.5111687387097779,0.6021118269787444,0.5678380053908355,0.5904143156633722,0.5484476343137853,0.049748756071345795,375,0.4885276739157819,0.5242149925740098,0.6047242838801208,0.5986901913125897,0.5849727851965685,0.5602259853758141,0.04584634615383203
211,0.653361701965332,0.12260998959022087,0.0016141891479492187,0.00019602424699171264,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.7224372740467675,0.7629813696470104,0.7432907424254955,0.6941463012878109,0.7430727163821503,0.7332151916306039,0.02334760305572716,336,0.7514817434380137,0.7456384158450184,0.7480469026811678,0.7102388538346865,0.7419183408269203,0.7394648513251614,0.014942213627561237
