,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.6114888668060303,0.5714297110124813,0.002431488037109375,0.0002003249369867136,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.7878063579032525,0.8776590854768428,0.904465976576146,0.9108696453586965,0.9202688651218061,0.8801724542473262,0.04833915394523079,135,0.8058336080558635,0.9004572689276138,0.9180149203150971,0.9396749642029794,0.9343922334294611,0.899674598986203,0.04888446562310677
12,1.5149901390075684,0.5475424111004724,0.00271754264831543,0.0002377923083400221,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9158009891706044,0.9389582452334113,0.9138980308518267,0.8096660030966601,0.923611111111111,0.9004034759685979,0.04619977432169324,118,0.9112694255724795,0.9537590110911056,0.9115829550615416,0.8147966395150729,0.9354558479249743,0.9053727758330347,0.04800748329881102
13,1.016045093536377,0.36513282035488814,0.002239847183227539,0.0002214656103009123,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9083730166026218,0.7557042784386548,0.8860890988986744,0.8533233797832338,0.7211824123588828,0.8250015969866229,0.07355768890380582,199,0.8879754524852975,0.7885295466962983,0.872624610681673,0.8423162832382395,0.745163141215809,0.8273218068634633,0.053312154097624
14,1.9325793266296387,0.3109922129699191,0.002119159698486328,0.00019829653766893435,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.912151354134108,0.9510378936917393,0.9519112320505986,0.9399284818992849,0.8720291146761734,0.9254462040172722,0.030296151657510907,90,0.9153043887212375,0.9684793358707703,0.9662091287799324,0.964386140130793,0.892126493084781,0.9413010973175029,0.03157833574831674
15,1.8599526405334472,0.5040081840332092,0.0020375728607177736,4.034628498610752e-05,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.8913842872639688,0.8448123701483756,0.9531706778944273,0.9642133008921332,0.9224598930481281,0.9151842930374681,0.04341492934580075,102,0.9036732515543915,0.855572410327108,0.9665560860454018,0.9817535989973379,0.9319700670134624,0.9279050827875401,0.04523114855444873
16,1.4824339389801025,0.36509129086278524,0.0020029544830322266,1.7239493356008135e-05,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9156722866756145,0.9399602860872603,0.959339204618581,0.8937458526874585,0.8558377896613188,0.9129610696302717,0.03609415420215842,106,0.9162167364807697,0.961575347360704,0.9659889665284215,0.9109613184823216,0.8913325192370491,0.9292149776178533,0.029450809115390733
17,1.3934463500976562,0.6302490590025236,0.002109050750732422,0.00019901980001361494,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.8534997885601867,0.8119656548199083,0.9712901505819193,0.8877092088770923,0.9282159833630419,0.8905089608760196,0.05568854681922749,124,0.850213015623451,0.8359364733926425,0.9753181978509395,0.9093860191754533,0.9488798127118605,0.9039467037508693,0.05413900862856377
18,1.3752757549285888,0.25530578267328347,0.002356719970703125,0.00029197866435814714,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.89012484142014,0.8803066796594899,0.918678409237162,0.8729724249797243,0.83493018419489,0.8794382689520215,0.027107758794356517,136,0.897905231101203,0.9066990416602309,0.91442028166936,0.9103623015612455,0.8614397775723373,0.8981653267128753,0.019155404753192384
19,0.2784698009490967,0.2543020880852812,0.0011067390441894531,0.00019816935803807008,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.6191785103605509,0.582296052510618,0.6673684016988729,0.642059278920593,0.9338235294117645,0.6887790987597064,0.12548329987946663,292,0.6178208086755455,0.6461237611550795,0.6442639088366903,0.6333348308756361,0.9312542832043197,0.6945595185494542,0.11877489174033043
20,0.19515047073364258,0.03146816241403879,0.0010981559753417969,0.00018729827308743967,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.6114931328025888,0.5664380665208038,0.5955064443177848,0.6200232249502322,0.590203505644682,0.5967290384723785,0.0185632874596843,364,0.5984966722072246,0.6122395226974602,0.5915627139665861,0.6011514948352071,0.6074549602380657,0.6021810727889088,0.0071605961466608805
21,0.7532721519470215,0.36555044662772973,0.0012033939361572265,0.0002472499571378872,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.7188493996947911,0.6737943334130062,0.9500358528378902,0.8806864263068644,0.9080882352941174,0.8262091133457168,0.10935988718367538,196,0.7024512934244107,0.7112768027369281,0.9648864262479511,0.8911315544834689,0.92020706561984,0.8379906285025198,0.10964793570824492
22,0.286533260345459,0.06967849741022754,0.0011097908020019532,0.00021079990857743447,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5181194726874919,0.5386291345676515,0.5239018919266762,0.5157229226572293,0.5463086749851455,0.5285278962997721,0.011926454598814447,365,0.5265698951751039,0.5384211945934607,0.5472150051524882,0.5200474836105515,0.5364837019763681,0.5337474561015945,0.009485909313551491
23,0.15396885871887206,0.03501588847284386,0.0011003494262695312,0.00020201516714628243,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.6419496589383882,0.5933736601150967,0.6552887532405449,0.6576439578264397,0.6415626856803326,0.6379536651325239,0.023267356213636393,327,0.6353750020171934,0.6457134063826304,0.6465341159275286,0.6290484040230899,0.6360874624572829,0.638551678161545,0.006655606862102756
24,0.28031225204467775,0.05824860683566644,0.0013998985290527345,0.00020582909987581602,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.6507657798451892,0.586074390042104,0.6405615105995698,0.644446287694463,0.6429367201426024,0.6329451457956499,0.023694269371319916,335,0.6334534812147423,0.6425625502857499,0.6254152536707156,0.6248863883772287,0.6532720231442514,0.6359179393385375,0.010801760560839343
25,0.410931396484375,0.1708417522132539,0.0014035224914550782,0.0002006054207919903,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6979536303296623,0.6055820110684146,0.6736656309180166,0.7653174076531742,0.7003862150920973,0.6885433536276457,0.0514398586982475,293,0.7184608929596492,0.6386226833974608,0.6489610877628978,0.7409159659896625,0.7337353221199618,0.6961391904459264,0.04347553128803202
26,0.3980723857879639,0.2011306250429042,0.001409626007080078,0.00036783895246485785,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.7125521704756477,0.7486624133556418,0.6467300373237236,0.6043003022930031,0.7210710041592393,0.6866682651037356,0.053056610534350755,295,0.7300286326195158,0.7693656330183437,0.6253518561637362,0.601497657498252,0.7635952929596769,0.6979678144519049,0.07072775844558099
