,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
223,1.2947134017944335,0.16609599724542656,0.006820774078369141,0.0003969454573357428,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
224,1.3060383796691895,0.1666920941867935,0.006810808181762695,0.0005912189223324979,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
225,1.302217388153076,0.16795523888580102,0.007096624374389649,0.0005747776512494421,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
226,1.3016117572784425,0.18003859580065104,0.00692291259765625,0.00037867113770896394,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
227,1.2959935188293457,0.16748226447049772,0.007074213027954102,0.0006048322249063145,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 60}",0.8620649968111799,0.8640427049066127,0.8874889458642333,0.8343654088050315,0.8503681341719077,0.8596889225552939,0.017453096674878144,99,0.8716445206786739,0.8754459160380506,0.8762296267398622,0.8878146556246194,0.8668041359737805,0.8755877710109974,0.006966064550594485
228,1.147042417526245,0.13688403639362334,0.006624555587768555,0.000487410819116141,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 2}",0.7443283957224841,0.8010426696863082,0.7941003179591799,0.7826791254866727,0.8191791853848459,0.7882290944452367,0.02497414774169548,364,0.7605261734287115,0.7878848705749377,0.7924612579651447,0.7923946023835583,0.8021200667452627,0.787077394219523,0.014065276618358557
229,0.9890929698944092,0.03709686036134296,0.006716489791870117,0.00024834675336744117,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 3}",0.7689147881499035,0.8071734372067564,0.7818241777630743,0.7805573525007488,0.7757130877508236,0.7828493628097977,0.013003862840720653,375,0.7891938513599989,0.7800259847578496,0.7864814377287556,0.7987423819520071,0.7790904154282322,0.7867068142453687,0.0071236795518586984
230,1.1791202068328857,0.06427237554642991,0.006327247619628907,0.00040002427658255343,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 4}",0.7863308502279865,0.8153896526517502,0.8076434124555453,0.768408715184187,0.7730674453429169,0.7902042813169659,0.018556894922653527,356,0.7875320924708982,0.7919686004274038,0.7914651307064925,0.7973394202416596,0.7876581511085966,0.7911926789910102,0.003587519840724072
231,1.097606372833252,0.055287111168991904,0.0068148612976074215,0.0006107298714224174,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 5}",0.7776916516677942,0.795993947737415,0.8224814692287193,0.7669791853848458,0.784234681042228,0.789486329315712,0.018987901680539182,360,0.7854235888542377,0.7888188456999915,0.7883936385900886,0.7807212261894003,0.7960531095587574,0.7878820817784951,0.005004536986144016
232,1.0683995246887208,0.11357837362062045,0.0063040733337402345,0.00023430505771592273,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 6}",0.7645748268050587,0.8145270706080732,0.8001894678319043,0.7572295297993411,0.7884898472596585,0.7850215407515024,0.021470416440651764,371,0.7815279397924202,0.814248720237821,0.7913658880794721,0.7847680118445056,0.7828549737149418,0.7909531067338321,0.012128684397094653
233,1.0675318241119385,0.11171213101788328,0.006216669082641601,0.0004010128378928302,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",0.7907085690270688,0.7655707882434059,0.8486935672998281,0.8045438155136269,0.8497115004492364,0.8117783260574697,0.03297383665794814,289,0.7989918421178804,0.7752730706930634,0.8491357658324822,0.8293541492926914,0.8383776517511584,0.8182264959374551,0.027203842975030208
234,1.0931286334991455,0.07090983912356293,0.006848621368408203,0.0006547493264610217,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 8}",0.8260175746742056,0.8420573803019262,0.841304315422858,0.8175454028152142,0.8277315663372267,0.8309444913741929,0.009431956580548045,276,0.8235112109528506,0.83347888068857,0.849837993585118,0.8458167973070384,0.8317524693992567,0.8368794703865667,0.009637008308348795
235,1.2066732883453368,0.08158449987194864,0.006607818603515625,0.000724616364991552,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 9}",0.8472851868884608,0.8819400344583128,0.8595477462575468,0.831409913147649,0.8230448936807429,0.8486919441862895,0.020892049454742146,207,0.8618468282528827,0.859758605662123,0.8486137611127649,0.8642034757612017,0.8300385260688977,0.8528922393715741,0.012616444068463262
236,1.2089824676513672,0.07266198531457163,0.007120323181152344,0.0009713020684009585,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.8449453431788232,0.8637252071798741,0.8572136602982935,0.831225786163522,0.8656982929020666,0.8525685700552151,0.012889799682910309,198,0.8647330378184734,0.8547889966479422,0.8489540964370034,0.8661074420086528,0.8701771004731942,0.8609521346770531,0.007847414964988015
237,1.1528922080993653,0.08415252900262017,0.007121467590332031,0.0008636644707350948,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.8603801442106525,0.856747701357695,0.8436845854124739,0.8032140461215934,0.831661215932914,0.8391895217193822,0.020624308251364982,233,0.8654042818288323,0.877077691165502,0.8431558357246485,0.8432330834775235,0.8560812852132822,0.8569904354819575,0.0130826456810141
238,1.1514408111572265,0.08761664976609941,0.006911802291870117,0.00036415593290595665,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.8603801442106525,0.856747701357695,0.8436845854124739,0.8032140461215934,0.831661215932914,0.8391895217193822,0.020624308251364982,233,0.8654042818288323,0.877077691165502,0.8431558357246485,0.8432330834775235,0.8560812852132822,0.8569904354819575,0.0130826456810141
239,1.1490126132965088,0.08705028834490637,0.006932640075683593,0.0005064825173867977,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 25}",0.8603801442106525,0.856747701357695,0.8436845854124739,0.8032140461215934,0.831661215932914,0.8391895217193822,0.020624308251364982,233,0.8654042818288323,0.877077691165502,0.8431558357246485,0.8432330834775235,0.8560812852132822,0.8569904354819575,0.0130826456810141
240,1.1524741649627686,0.0915454311883989,0.007726144790649414,0.0010670807674052526,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'filter__n': 30}",0.8603801442106525,0.856747701357695,0.8436845854124739,0.8032140461215934,0.831661215932914,0.8391895217193822,0.020624308251364982,233,0.8654042818288323,0.877077691165502,0.8431558357246485,0.8432330834775235,0.8560812852132822,0.8569904354819575,0.0130826456810141
